대분류,시 / 군,구,동/면/리
전라북도,김제시,,홍정리
전라북도,김제시,,쌍감리
전라북도,김제시,,남산리
전라북도,김제시,,진흥리
전라북도,김제시,,금산면
전라북도,김제시,,성계리
전라북도,김제시,,쌍용리
전라북도,김제시,,원평리
전라북도,김제시,,용호리
전라북도,김제시,,선동리
전라북도,김제시,,금성리
전라북도,김제시,,화율리
전라북도,김제시,,장흥리
전라북도,김제시,,금산리
전라북도,김제시,,청도리
전라북도,김제시,,삼봉리
전라북도,김제시,,용산리
전라북도,김제시,,구월리
전라북도,김제시,,광활면
전라북도,김제시,,옥포리
전라북도,김제시,,은파리
전라북도,김제시,,창제리
전라북도,완주군,,삼례읍
전라북도,완주군,,삼례리
전라북도,완주군,,후정리
전라북도,완주군,,어전리
전라북도,완주군,,해전리
전라북도,완주군,,신금리
전라북도,완주군,,석전리
전라북도,완주군,,구와리
전라북도,완주군,,신탁리
전라북도,완주군,,수계리
전라북도,완주군,,하리
전라북도,완주군,,봉동읍
전라북도,완주군,,제내리
전라북도,완주군,,장구리
전라북도,완주군,,구암리
전라북도,완주군,,둔산리
전라북도,완주군,,용암리
전라북도,완주군,,은하리
전라북도,완주군,,율소리
전라북도,완주군,,장기리
전라북도,완주군,,낙평리
전라북도,완주군,,성덕리
전라북도,완주군,,구미리
전라북도,완주군,,고천리
전라북도,완주군,,신성리
전라북도,완주군,,구만리
전라북도,완주군,,용진읍
전라북도,완주군,,상삼리
전라북도,완주군,,구억리
전라북도,완주군,,상운리
전라북도,완주군,,용흥리
전라북도,완주군,,간중리
전라북도,완주군,,운곡리
전라북도,완주군,,신지리
전라북도,완주군,,상관면
전라북도,완주군,,신리
전라북도,완주군,,죽림리
전라북도,완주군,,용암리
전라북도,완주군,,의암리
전라북도,완주군,,마치리
전라북도,완주군,,이서면
전라북도,완주군,,금평리
전라북도,완주군,,갈산리
전라북도,완주군,,이성리
전라북도,완주군,,상개리
전라북도,완주군,,용서리
전라북도,완주군,,은교리
전라북도,완주군,,이문리
전라북도,완주군,,남계리
전라북도,완주군,,반교리
전라북도,완주군,,금계리
전라북도,완주군,,소양면
전라북도,완주군,,신교리
전라북도,완주군,,명덕리
전라북도,완주군,,죽절리
전라북도,완주군,,황운리
전라북도,완주군,,대흥리
전라북도,완주군,,해월리
전라북도,완주군,,화심리
전라북도,완주군,,신원리
전라북도,완주군,,신촌리
전라북도,완주군,,구이면
전라북도,완주군,,평촌리
전라북도,완주군,,광곡리
전라북도,완주군,,덕천리
전라북도,완주군,,두현리
전라북도,완주군,,원기리
전라북도,완주군,,항가리
전라북도,완주군,,계곡리
전라북도,완주군,,백여리
전라북도,완주군,,안덕리
전라북도,완주군,,고산면
전라북도,완주군,,읍내리
전라북도,완주군,,서봉리
전라북도,완주군,,율곡리
전라북도,완주군,,어우리
전라북도,완주군,,남봉리
전라북도,완주군,,화정리
전라북도,완주군,,양야리
전라북도,완주군,,성재리
전라북도,완주군,,오산리
전라북도,완주군,,삼기리
전라북도,완주군,,소향리
전라북도,완주군,,비봉면
전라북도,완주군,,봉산리
전라북도,완주군,,소농리
전라북도,완주군,,내월리
전라북도,완주군,,대치리
전라북도,완주군,,백도리
전라북도,완주군,,이전리
전라북도,완주군,,수선리
전라북도,완주군,,운주면
전라북도,완주군,,장선리
전라북도,완주군,,완창리
전라북도,완주군,,산북리
전라북도,완주군,,구제리
전라북도,완주군,,고당리
전라북도,완주군,,금당리
전라북도,완주군,,화산면
전라북도,완주군,,화평리
전라북도,완주군,,화월리
전라북도,완주군,,춘산리
전라북도,완주군,,운곡리
전라북도,완주군,,우월리
전라북도,완주군,,운산리
전라북도,완주군,,와룡리
전라북도,완주군,,종리
전라북도,완주군,,승치리
전라북도,완주군,,성북리
전라북도,완주군,,운제리
전라북도,완주군,,동상면
전라북도,완주군,,신월리
전라북도,완주군,,사봉리
전라북도,완주군,,수만리
전라북도,완주군,,대아리
전라북도,완주군,,경천면
전라북도,완주군,,용복리
전라북도,완주군,,가천리
전라북도,완주군,,경천리
전라북도,진안군,,진안읍
전라북도,진안군,,군상리
전라북도,진안군,,군하리
전라북도,진안군,,단양리
전라북도,진안군,,가림리
전라북도,진안군,,반월리
전라북도,진안군,,죽산리
전라북도,진안군,,오천리
전라북도,진안군,,물곡리
전라북도,진안군,,구룡리
전라북도,진안군,,가막리
전라북도,진안군,,정곡리
전라북도,진안군,,연장리
전라북도,진안군,,운산리
전라북도,진안군,,용담면
전라북도,진안군,,옥거리
전라북도,진안군,,수천리
전라북도,진안군,,호계리
전라북도,진안군,,월계리
전라북도,진안군,,송풍리
전라북도,진안군,,와룡리
전라북도,진안군,,안천면
전라북도,진안군,,노성리
전라북도,진안군,,백화리
전라북도,진안군,,신괴리
전라북도,진안군,,삼락리
전라북도,진안군,,동향면
전라북도,진안군,,대량리
전라북도,진안군,,학선리
전라북도,진안군,,능금리
전라북도,진안군,,자산리
전라북도,진안군,,신송리
전라북도,진안군,,성산리
전라북도,진안군,,상전면
전라북도,진안군,,갈현리
전라북도,진안군,,주평리
전라북도,진안군,,수동리
전라북도,진안군,,월포리
전라북도,진안군,,구룡리
전라북도,진안군,,용평리
전라북도,진안군,,백운면
전라북도,진안군,,동창리
전라북도,진안군,,평장리
전라북도,진안군,,덕현리
전라북도,진안군,,남계리
전라북도,진안군,,반송리
전라북도,진안군,,신암리
전라북도,진안군,,백암리
전라북도,진안군,,노촌리
전라북도,진안군,,운교리
전라북도,진안군,,성수면
전라북도,진안군,,외궁리
전라북도,진안군,,좌산리
전라북도,진안군,,신기리
전라북도,진안군,,구신리
전라북도,진안군,,용포리
전라북도,진안군,,도통리
전라북도,진안군,,좌포리
전라북도,진안군,,중길리
전라북도,진안군,,마령면
전라북도,진안군,,평지리
전라북도,진안군,,동촌리
전라북도,진안군,,계서리
전라북도,진안군,,덕천리
전라북도,진안군,,강정리
전라북도,진안군,,부귀면
전라북도,진안군,,거석리
전라북도,진안군,,오룡리
전라북도,진안군,,세동리
전라북도,진안군,,신정리
전라북도,진안군,,수항리
전라북도,진안군,,두남리
전라북도,진안군,,황금리
전라북도,진안군,,궁항리
전라북도,진안군,,봉암리
전라북도,진안군,,정천면
전라북도,진안군,,봉학리
전라북도,진안군,,갈용리
전라북도,진안군,,모정리
전라북도,진안군,,망화리
전라북도,진안군,,월평리
전라북도,진안군,,주천면
전라북도,진안군,,주양리
전라북도,진안군,,대불리
전라북도,진안군,,운봉리
전라북도,진안군,,신양리
전라북도,진안군,,용덕리
전라북도,진안군,,무릉리
전라북도,무주군,,무주읍
전라북도,무주군,,읍내리
전라북도,무주군,,당산리
전라북도,무주군,,오산리
전라북도,무주군,,장백리
전라북도,무주군,,내도리
전라북도,무주군,,대차리
전라북도,무주군,,용포리
전라북도,무주군,,가옥리
전라북도,무주군,,무풍면
전라북도,무주군,,현내리
전라북도,무주군,,금평리
전라북도,무주군,,지성리
전라북도,무주군,,철목리
전라북도,무주군,,증산리
전라북도,무주군,,은산리
전라북도,무주군,,덕지리
전라북도,무주군,,삼거리
전라북도,무주군,,설천면
전라북도,무주군,,기곡리
전라북도,무주군,,길산리
전라북도,무주군,,청량리
전라북도,무주군,,소천리
전라북도,무주군,,대불리
전라북도,무주군,,미천리
전라북도,무주군,,장덕리
전라북도,무주군,,두길리
전라북도,무주군,,심곡리
전라북도,무주군,,삼공리
전라북도,무주군,,적상면
전라북도,무주군,,사산리
전라북도,무주군,,사천리
전라북도,무주군,,삼가리
전라북도,무주군,,삼유리
전라북도,무주군,,방이리
전라북도,무주군,,북창리
전라북도,무주군,,포내리
전라북도,무주군,,괴목리
전라북도,무주군,,안성면
전라북도,무주군,,장기리
전라북도,무주군,,공진리
전라북도,무주군,,죽천리
전라북도,무주군,,공정리
전라북도,무주군,,덕산리
전라북도,무주군,,금평리
전라북도,무주군,,사전리
전라북도,무주군,,진도리
전라북도,무주군,,부남면
전라북도,무주군,,대유리
전라북도,무주군,,대소리
전라북도,무주군,,고창리
전라북도,무주군,,장안리
전라북도,무주군,,굴암리
전라북도,무주군,,가당리
전라북도,장수군,,장수읍
전라북도,장수군,,장수리
전라북도,장수군,,노하리
전라북도,장수군,,선창리
전라북도,장수군,,노곡리
전라북도,장수군,,동촌리
전라북도,장수군,,덕산리
전라북도,장수군,,두산리
전라북도,장수군,,개정리
전라북도,장수군,,수분리
전라북도,장수군,,송천리
전라북도,장수군,,용계리
전라북도,장수군,,대성리
전라북도,장수군,,식천리
전라북도,장수군,,산서면
전라북도,장수군,,오성리
전라북도,장수군,,쌍계리
전라북도,장수군,,사계리
전라북도,장수군,,봉서리
전라북도,장수군,,하월리
전라북도,장수군,,사상리
전라북도,장수군,,이룡리
전라북도,장수군,,신창리
전라북도,장수군,,오산리
전라북도,장수군,,건지리
전라북도,장수군,,마하리
전라북도,장수군,,백운리
전라북도,장수군,,학선리
전라북도,장수군,,동화리
전라북도,장수군,,번암면
전라북도,장수군,,교동리
전라북도,장수군,,국포리
전라북도,장수군,,죽산리
전라북도,장수군,,사암리
전라북도,장수군,,지지리
전라북도,장수군,,동화리
전라북도,장수군,,죽림리
전라북도,장수군,,노단리
전라북도,장수군,,논곡리
전라북도,장수군,,대론리
전라북도,장수군,,유정리
전라북도,장수군,,장계면
전라북도,장수군,,장계리
전라북도,장수군,,금곡리
전라북도,장수군,,무농리
전라북도,장수군,,금덕리
전라북도,장수군,,송천리
전라북도,장수군,,월강리
전라북도,장수군,,삼봉리
전라북도,장수군,,명덕리
전라북도,장수군,,오동리
전라북도,장수군,,대곡리
전라북도,장수군,,천천면
전라북도,장수군,,장판리
전라북도,장수군,,월곡리
전라북도,장수군,,남양리
전라북도,장수군,,삼고리
전라북도,장수군,,봉덕리
전라북도,장수군,,춘송리
전라북도,장수군,,용광리
전라북도,장수군,,오봉리
전라북도,장수군,,연평리
전라북도,장수군,,비룡리
전라북도,장수군,,계남면
전라북도,장수군,,침곡리
전라북도,장수군,,화양리
전라북도,장수군,,신전리
전라북도,장수군,,호덕리
전라북도,장수군,,화음리
전라북도,장수군,,가곡리
전라북도,장수군,,궁양리
전라북도,장수군,,장안리
전라북도,장수군,,계북면
전라북도,장수군,,월현리
